"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cambodia","KHM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","559999971.428571","565714300","599999985.714286","625714262.857143","665714277.142857","759999985.714286","794285728.571429","831428548.571429","937142857.142857","877934237.089202","642779954.987396","","","","","","","","","","","","","","","","","","","","","","","2676392339.97769","2846064837.54371","3464153671.57663","3638518124.67063","3297861361.7079","3133762654.39297","3333518727.39942","3436280310.48262","3587808952.26809","3827318196.85984","4138038503.41794","4783495465.42838","5560808533.2193","6141390857.39353","7246506359.90873","8807262907.29486","8563075480.6094","9852339797.49227","11402784951.5831","12068038514.6789","12829590605.4752","13870626121.5604","14837626913.8959","16279567637.2645","17412423426.3735","18578018119.1251","20120650043.8423","19375959467.1665",
"Kiribati","KIR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","15964071.8562874","24512769.2966186","41448016.8974419","30522319.6753502","29887571.7951851","29448880.0177423","31918278.5853268","36918175.7209926","42395809.6105671","43848540.5653873","35646617.3039862","32981981.981982","31831505.0460728","27024931.9086528","26422459.8930481","28953928.0212855","33469021.017267","36868575.043492","36112715.6350012","41099080.8537155","41591509.9882491","","","","","","","","","","","","","","","","222787284.01275","208491654.968024","236259401.944597","280630221.763796","288846552.081176","276729098.281521","284908058.409951","254006460.821877","274921201.308356","294723329.245861","296466676.628811","","",
"St. Kitts and Nevis","KNA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","3933319392.69511","2348242504.27915","2721010465.42487","3634629363.95909","3146985750.01906","2883596096.0961","3468194884.64657","4323081472.71921","5237448039.0385","6306322876.1799","7530589902.11231","8475586922.07979","9039680317.64616","10769230769.2308","15335871634.4846","17469008264.4628","22477892561.9835","27583057851.2397","36177685950.4132","46745454545.4545","48805952949.311","54590106162.7241","57488510149.3681","61058072832.7425","65434998387.0567","67425231603.8712","74204889670.4294","89873566991.2591","117349583714.985","151509397432.461","173428422063.977","201974773300.607","220384167040.287","242918135722.028","287568236978.032","351291246904.456","388309155323.513","362418400277.518","236582586482.475","316859406806.75","376821107731.485","367781547494.558","425507517444.788","465331274494.172","507484196556.421","609364440595.491","699350381052.178","772973319660.766","697344949175.021","626126882444.613","739524990463.306","821756286091.004","843168682224.164","897632823550.999","967198399028.72","932584808039.552","948007873609.981","1022480579421.22","1105196547024.08","1085157987999.39","1056178786168.34",
"Kuwait","KWT","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","831699803.976477","980117614.113694","1162139456.73481","1234948193.78325","1282553906.46878","1499859983.19798","1666105026.6779","1903314077.22712","2202629804.45044","2874829467.93997","3945862068.96552","5000341997.26402","6800418353.10537","7609960014.54017","9204414254.70333","12036256381.798","13117288378.7661","15679750260.5071","13656295025.729","13778655859.5069","15056051196.8085","14272126978.6648","14993684965.9132","16487669892.4731","18639210006.8074","17600000000","18630671473.7953","18643148602.5903","18992384105.9603","18715487542.0875","20353217158.1769","22611222444.8898","22189251566.1062","23030511811.0236","23781208935.611","23762385919.1656","24396478643.6257","28551826258.6377","31473825503.3557","34045469969.4605","38672945205.4795","43121640248.1048","50952498240.6756","61219866071.4286","55077484364.1418","53118632240.0558","60275724637.6811","67387281171.8471","72332510578.2793","76007378777.2312","75317713526.0884","77616352201.2579","81738942960.7649","86801773509.9338","90676760210.8037","",
"Latin America & Caribbean (excluding high income)","LAC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","54441578697.4281","64096604256.576","63969134581.6944","72142523687.3176","76039802342.0763","84795014827.1643","87843155170.1202","95539910560.4015","104789974585.413","114746628290.318","129409474814.919","146260843883.627","189027805189.062","250718928451.276","264996424227.62","293420560181.846","314868243372.348","359743864398.91","427368498780.975","500933415621.589","576895481020.9","541236769320.025","472725673248.656","481672680257.626","488661837564.696","514785119721.771","535342802226.329","597062896447.522","604068980335.745","770738268923.999","842533534062.38","925039557088.883","1065729512957.05","1257596876975.48","1383842261403.2","1510809688416.52","1644425271884.02","1648782060280.03","1465121952317.34","1615367652087.02","1582223119294.36","1412498867359.33","1446669660186.38","1610528382314.85","1952217686485.77","2258616820114.9","2657943161507.1","3078651720385.15","2926748134615.3","3595075170084.17","4178667073713.96","4200371166191.84","4363674953946.01","4419350303420.43","3811247831338.17","3719662009469.33","4145957376469.95","4015265638350.2","3960089221044.16","3287037549301.61",
"Lao PDR","LAO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","1711428520","2335555584.44444","1726315853.68421","1062718107.89358","627531791.883922","","","","","","","","","","","","1629016417.22518","1708654240.70737","1419014712.75728","1736006431.97984","1999636298.48659","2183169760.72275","2611370789.52137","3364659688.03663","4567327040.06096","4833852389.67966","6168256614.08308","6769749707.23329","9166165498.61489","10927002924.0045","11652446734.2666","12455275985.5234","12676764914.4241","","","","",
"Lebanon","LBN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3852597510.83791","5595508534.44254","7705899073.67511","10083305861.2234","11315269026.7246","13484512575.922","14732244677.1669","16351412796.3625","17038094308.4111","17365854823.178","17493200663.3499","17920398009.9502","19170812603.6484","20375456053.068","20693332914.1658","20755585497.5616","21877798424.9305","24679032507.7558","29566777584.2101","34367833516.3703","38487405822.03","40952183929.9213","46738525790.9035","49379209133.7342","51662519345.2492","51732161361.9642","52179900628.9801","55011588342.0499","58534101735.8768","56117541450.3579","34733332930.9924",
"Liberia","LBR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21048728813.5593","26822230138.9384","28025568181.8182","26678712220.7622","23671067738.2319","20710356374.0732","22234432234.4322","25387285745.281","24403336184.7733","25045278137.1281","22604451386.1773","21350190051.2312","14185826771.6535","12192455390.625","16027612153.8462","16928206053.1947","19098736297.1985","25532076667.1947","28136645962.7329","","","","","","","","","","","","",
"St. Lucia","LCA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","68587614178.3302","80048088220.5256","80506581168.8651","88324532235.5703","92661325826.2016","102849101047.532","106254466981","115125351863.542","126571731945.949","138505590644.519","157328568181.288","176942989418.926","228401780342.406","292446360727.604","305222131970.151","340766474743.332","371632625459.231","424241758620.546","505942518489.953","598910665450.914","692324783636.822","652193113240.356","580305341117.867","568040566857.814","576072348225.053","608746872244.145","622169019331.401","699868025140.174","696240250882.453","871302690471.729","956543289961.892","1056100974576.6","1206002374949.68","1405121377463.7","1561069524733.1","1686518532061.1","1843633591430.11","1860397159555.4","1676807751745.82","1838026561010.51","1809926072786.78","1609345718071.02","1642771469207.93","1839473190618.85","2222792668471.77","2576311055244.13","3037066568935.86","3537638061748.26","3433162743725.41","4157656450741.96","4727324797823.9","4832630187583.08","5030665951488.54","5223190687143.73","4367567349409.99","4278412139880.82","4761632297187.69","4644635982807.31","4571160124180","3817105799179.33",
"Least developed countries: UN classification","LDC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1446974484142.14","1666133067163.51","1764141099701.71","1843745627651.33","1956725284644.06","1980038338117.76","2222608095348.5","2163919322000.41","2345164808511.53","2605203853492.68","2913697261730.79","3359583119959.42","3760597805060.44","4480825720787.51","5320509830677.57","5503947161313.61","5837319712368.2","6117844217595.82","654378563975.832","690838905059.392","731999236772.262","737348592378.569","735283404280.116","796854846687.022","839469623049.1","863672389464.45","885183036733.9",
"Low income","LIC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112789515125.015","127346374442.792","139652805457.361","147916200670.308","155720772435.517","156954579805.384","175951904269.422","168944808029.175","181655459639.747","200203792992.537","235287136640.496","280550698403.852","322666912712.84","393974309348.581","477871951898.779","490684565457.656","522449144113.364","342738116815.683","336644032976.136","345627920197.973","353177548718.45","347100873122.191","326456677149.375","345858713067.258","371322065090.361","391875710081.584","405266584816.863",
"Liechtenstein","LIE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1277506029.41176","1238592655.14731","1249265553.21037","1080815378.42805","1167357033.75061","1519604621.84874","1557922689.07563","1648893004.11523","1584950398.44808","1716351764.70588","1986826890.7563","2063396290.05059","2218603015.07538","2452250000","3065458646.61654","3163606276.7475","3017053507.72889","3384838782.41263","2276003843.68994","2787592806.67951","3305493647.91289","3572605194.80519","3895185007.20807","4206838504.0374","4890880503.14465","4979035346.0972","5332451820.12848","5531599864.13043","5763247406.47595","5808099861.30375","6610289565.65152","7404360647.81242","7952368240.93087","8414095612.58278","9583128288.14245","10877137560.9756","11458773294.7349","12398533285.3026","12871418153.6074","12621429697.0555","13390088300.2207","12858034914.9508","13889082014.4261","15862339411.5209","17267131139.4407","20037830845.7711","23479094331.4882","26664497139.8405","35068316628.7899","34518916906.2019","43625939561.9315","52121260703.1869","49822694507.3564","56011532222.2997","60123496114.953","61542184076.0388","65456039498.0963","66120988027.2673","68240781941.207","66587457037.9351","65445682388.7375",
"Lower middle income","LMC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","278796876350.018","290641727806.265","319378267551.645","345879976525.231","377428576512.252","400167571815.094","471898297091.313","601816076054.896","689733524521.214","713034242955.684","833736501582.128","967009356591.272","1081328854315.07","1315993612223.23","1409052859484.97","1505594402702.12","1561854637282.9","1619462288692.73","1764009007294.27","1912487308171.26","1811478354553.7","1876147704111.96","1836728061669.06","1954656180775.74","1836790048772.19","1959482443004.28","1997654719253.54","2130864679700.98","2422270585677.26","2709898731286.95","2786385002948.76","2611906094822.1","2807484892907.53","2834728253732.64","2950011019744.41","3136194263994.92","3545240846869.09","3968811588704.71","4541216813822.96","5250708785191.05","6560148088327.48","7435592342787.36","7746766438038.67","8571719570729.58","9294631389779.91","4447372336718.41","4618629871579.12","4822598882228.34","4846065664347.13","5057690380865.79","5364576892197.33","5466810506646.2","5807275031531.45","5612332776234.2",
"Low & middle income","LMY","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","356824539217.134","380602029965.108","402169973073.486","445632844316.615","476947649839.638","489029327426.692","517608886845.83","544080389750.187","594273403246.88","642734708702.528","706161232337.096","782905982262.439","966539194288.994","1217254702274.42","1352137659302.28","1436646829413.08","1609941317348.05","1776315805944.73","2088160202593.56","2442178244434.28","2691048095028.61","2714100378707.44","2689411621678.22","2768509352205.81","2915773120501.71","3103709768329.33","3153134099223.28","3339810760138.79","3333113849404.73","3854462738785.05","3737041685955.28","3858056238297.58","4232537911618.18","4651333479045.07","5277613143071.88","5778601327314.64","6141978962603.25","5991276377706.93","5820466860360.97","6233743170320.85","6304808599172.75","6391906886827.46","7098142235829.04","8195946292004.54","9668293313009.59","11221301709314.3","13801042516001","16287116360411.6","16218111201732.7","18584885177875.9","21108802801743.4","17078014238567","18243370630913.6","18875003546561.3","18018295015747.2","18250235222626.5","19907708853318.5","20891110656686.6","21645330120461.3","20593231426999.1",
"Lesotho","LSO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","43119137.6172477","46059078.8184236","52918941.6211676","59918801.6239675","64678706.4258715","69298614.0277194","76858462.8307434","78860422.7915442","80344393.1121377","83326333.4733305","86938261.2347753","101649888.143177","114739170.027319","168731988.472622","227373068.432671","256389452.332657","275298988.040478","341651333.946642","395354185.832567","489667458.432304","656136748.844376","695210712.250712","","","","","","","","","","","","","","","","","","","","","","","","","","2247768160.78576","2249417978.01772","2416874612.03488","3006833383.42578","3327935550.07645","3243211836.33707","2939940409.56763","2829089470.82293","2678310661.57741","2469760693.52371","2980772560.06006","3029783072.26139","2801829849.67194","",
"Late-demographic dividend","LTE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","142393628158.056","154786996556.097","163009015528.48","170315319532.279","177964776694.319","197652020279.361","210245658353.061","216880044387.998","233041033837.12","259233198099.968","288878918179.582","333992554364.537","417315774753.449","485290939996.276","527685993954.263","593903703756.567","679070276343.268","708396933527.985","840641258407.72","945305994491.445","1012855289794.17","1061519405966.86","973289453622.896","1000136317054.58","1057983226064.75","1150880490381.13","1162042165336.95","1283566669527.23","1263222640176.17","1429714807403.58","1388449615711.52","1334702396750.26","1461163481035.6","1725763244025.58","2210337005280.05","2447024730317.15","2571658938583.47","2472597830942.89","2231396276761.64","2403172672392.31","2462967465141","2583895181609.24","2866296321653.91","3355565809782.93","4016970634629.19","4755673730507.76","5922869760680.79","7285627380956.26","7163640653883.33","8332996202004.82","10087427165608.5","10794000894424.5","11718653540988.2","12197489813848.7","11365004091314.4","11546463560344.1","12798951982242.9","13863756658883.1","14299191080368.6","13707027056839.7",
"Lithuania","LTU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6910322351.74861","7392043159.25766","8646941735.00216","9781045317.22054","9719574449.71946","10067825636.5991","10570944324.5576","12102853385.9303","15743597292.7242","19046328862.3944","21650103246.6725","25146963232.526","32073932676.5189","39902577198.8877","33314004726.1607","31142421306.2172","35142684887.8418","34183019045.3891","36764611874.0607","38127168762.0916","33022138376.7999","34444944712.0487","37398914185.5109","41812485667.7033","42212414918.3058","43679204551.2888",
"Luxembourg","LUX","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","836605889.471561","951311597.193562","1170173219.68655","1480928379.21755","1732127174.81359","2148264780.08117","2311107628.00418","2706902644.90715","3288806199.56449","3859987616.95102","4307178921.23051","3753469143.8505","3346165460.00353","3229775936.88363","3088318207.20469","3234238059.65079","4493193064.83655","5731271745.0027","6271433900.16456","6378293407.04341","8143672139.06325","8743729474.30597","9645006273.52572","9599607042.91045","10534578008.1987","12540729337.7121","12540883387.6222","11407214704.5557","11858345187.8195","12338532921.3723","11555150175.0507","11999140044.7427","13543061358.9309","17160899548.5327","19758764589.0241","20681330680.2636","22035228954.9617","25152109225.2943","28507949318.8809","27939691580.9947","28174488080.395","31095769284.7457","30255127316.0334","32345629698.4243","33511531067.4537","29124560523.6358","30035472251.5727","32387709629.0345","35765591885.3175","35599756232.6352","35953289557.0974",
"Latvia","LVA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5156759840.27382","5376564573.76212","5743502298.57247","6193854402.47826","6608845784.29018","6644059096.17613","6897510633.53481","7860575261.48249","9735178944.77924","11866429036.0349","13468487865.5881","17426889892.1495","24055126521.6797","27738476830.8727","20998746177.37","19574589514.2399","22029292092.4576","21925283683.4619","24171973785.6051","24779111544.9794","21247087662.8649","22030555433.3433","23906952505.9091","26646446130.1064","26572035036.4235","25776740270.1339",
"Macao SAR, China","MAC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","765363487.423303","735108919.911042","789755332.65301","867255088.26324","965531872.410523","1109266148.96751","1332611994.12979","1562503889.76711","1829323027.05398","2170083580.07571","2502038307.6402","2848285556.50384","3238068917.00062","3598358392.52993","3925863627.23438","4122101989.8938","4114277836.26611","4192119521.01503","3987091790.32881","4001867181.17881","4125650409.54017","4241260659.25298","4607713594.7745","5114653418.38199","5678256305.1466","6704413942.43333","7740801236.89231","8209736608.09338","8994276573.94217","10478037464.7677","11886256398.7034","13420950521.3223","15129270949.4059","16283782091.4214","16700604120.0235","17306877647.6452","18438773614.122","19453441546.3726","18456396840.6954",
"St. Martin (French part)","MAF","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1810368461.61446","1889481849.6196","2180943345.51922","2396439857.72157","2495627526.92422","2597767019.06926","2597766999.30837","2711787372.78925","2910977195.92926","3149886374.86414","3380950498.96255","3695643564.35644","4331746652.75604","5268791545.93489","6153897203.53334","7680690931.52375","8589143076.95789","9714609286.52322","11683274533.8037","14060244671.8474","17017258547.9856","14297198538.3678","13924275278.1006","13124051861.1224","11560539129.4478","11634836529.8619","15381683581.565","17320359603.7898","19459091739.6548","19727857496.289","22468412324.2299","25124359577.7916","26364968376.669","25030856113.5606","28401092100.402","31604634426.2295","34076896120.8825","30684180424.0579","31850073497.5636","32408649606.2992","30787092283.0792","29746594222.7727","31883417811.4509","38675709830.381","44389868730.2661","47254096469.2611","51537772465.7783","59643323608.7546","69472020437.9185","71403234414.3674","71503944304.5193","79322117702.3202","78855523619.6746","85236333353.1616","88031476392.7055","77703061151.337","80341575325.0064","84376289723.4833","90957053515.3045","91879984610.7454","90838387667.4248",
"Monaco","MCO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1453003733.36219","1599104782.6087","1878868831.16883","1713851769.08752","1053794017.59754","1327287306.77047","1497083812.60298","1715853017.01908","2183995094.17182","2700916752.51251","3283313438.52186","3881814318.67856","4993291789.88295","6875612779.06082","6172502970.40398","7562729014.57641","9212715996.79689","9566337830.47377","10120034718.9119","9947601028.81245","7895858384.03698","8155167638.70346","9733785231.63414","11453754902.3692","11901209273.9268","11819028834.0547",
"Madagascar","MDG","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","670598061.737257","692597472.295585","736196899.846432","762274504.710646","798894306.742368","835959304.902513","876592471.159124","905983904.492832","977201983.602154","995320764.145825","1028608109.24567","1143868913.24099","1277735680.78947","1579229541.69758","1841208113.70824","2212123962.69725","2055869171.98896","2253386540.6939","2598199136.23469","3453794170.45648","3243126099.60836","3334666575.08195","3737295652.12379","3608203858.18277","2927246444.07443","3189806368.91893","3536952497.88643","2469084527.6891","2734220474.56454","1914968440.84293","2778594229.79679","2380405746.01168","2528831645.04298","2737500510.63796","2488328004.3334","3628148371.93508","4552434454.87185","4025771736.00037","4061295048.23071","3933011758.85515","4287017933.99937","4697926028.31542","5115172380.79402","5921179982.00315","4492911419.21017","5341556485.2934","5552613171.38478","7211180398.95581","8601223285.19078","8120314798.88261","8694815858.94399","10130098019.0532","10296191024.9481","11592463850.1578","11134779156.8593","10014897683.1257","10223407762.1331","11559811834.916","11781801423.9318","12130411517.0903","12421797686.3651",
"Maldives","MDV","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2053132558.32098","2434761491.0551","2707117930.29853","2936737642.16546","3277359260.07745","3491467461.96853","2747792715.83026",
"Middle East & North Africa","MEA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","41882995738.8172","46209454928.2732","54336036758.3499","68732803780.9614","96132056791.723","125242993676.374","145198939001.936","181225895262.553","212650342514.217","257672528345.732","304213348607.234","349057525468.039","398608922839.661","434732421449.718","447777746018.858","473518866233.327","526315750551.697","476936947351.078","466564291351.814","482990394900.461","544760636928.341","440485174864.364","469375011551.656","481146497966.322","504668048255.694","562929446680.352","622659410864.874","655440230646.488","673938553956.35","678735819648.85","701968900906.367","721175882300.864","716219854832.707","764075712880.172","869058163727.067","974139919879.773","1115923199940.32","1337216111730.26","1611880662993.72","1659778207456.83","1794785655680.35","1863510202587.56","2022688467757.24","2048484509256.56","2186294440266.26","2148895508176.5","2175687357369.42","2186636538570.21","2201763520588.85","2267183865627.97","2264547682473.03",
"Mexico","MEX","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","10805192000","11694744000","12680128000","13774960000","16294232000","17345704000","19389344000","21202216000","23765264000","25938584000","28141200000","31689032000","36344456000","44033264000","56848976000","69553328000","70407564935.0649","63055482300.885","78904837719.2982","101324342105.263","145978478260.87","187944530612.245","125211843971.631","103708859283.93","127005834326.579","136040860256.909","100387531873.161","104674968074.3","139279550833.663","171964130408.288","204816375951.077","250239201232.441","297221897314.938","393081314995.506","412220060146.366","269253360594.448","308200332131.484","375092277577.824","396004951072.68","458909450650.6","548298333685.858","596141603673.614","617991557787.904","592665413940.124","616480623515.86","694519725635.214","756977867916.911","816586137698.798","862041447568.218","699744877048.877","815784160889.522","904063533199.714","920891268613.083","1002479318587.54","1026704153846.15","910882961579.475","836182209535.954","890458679206.404","933275523661.552","968502240806.495","822514067096.102",
"Marshall Islands","MHL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184175200","194513300","196729200","211646300","218004000","211603000","212195500","223060800","234143300","244342100","236864200","241338700","256689000","277062098.077393","287046800","313657100","283514700",
"Middle income","MIC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","350514520291.647","373880667783.861","394451878640.743","437576759352.04","467983052029.183","478958810843.435","506649267331.967","533496198522.78","583286373932.511","630797027897.959","692958715251.41","769064763551.624","951438617106.304","1197828040638.25","1326114697795.2","1408536427988.48","1576137649105.18","1739117386241.81","2041717928136.57","2392081319738.55","2631250823549.42","2655941983022.02","2631858594487.76","2707895963590.34","2846371277261.74","3020672842626.08","3041838881622","3262159972089.54","3258817148267.29","3774555400938.2","3653019759844.19","3774102654251.37","4144469948402.59","4558490434008.99","5172899725642.99","5663730680186.19","6020401586798.12","5861292148540.51","5688536905206","6084622944963.45","6162936767864.08","6237772765118.97","6928489492451.01","7995965268248.19","9429411769050.31","10946976775460.6","13466503411603.6","15879482758985.8","15797116865144.9","18130961009843.3","20772474313797.1","16759318478245.9","17913912808140.4","18537689204796.6","17688291438816.7","17936165841115.7","19573356670867.1","20533503644859.8","21269052801218.3","20213233433255.1",
"North Macedonia","MKD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3848683745.58304","4080545918.36735","2071769396.97505","2361402241.37931","3206466465.72607","3982709374.9505","4237504720.98066","3912350135.49052","3914835563.34084","3975064057.72752","3485635903.18631","3551091977.75919","3942063533.997","4838823098.43287","5592765822.23401","6032075513.81085","6556622911.44999","7848570751.49006","9630908791.26391","9009038425.78106","8827051074.10069","9658247194.26282","9018172782.37973","9655525451.93155","9875745901.44518","8637235289.56319","8788588900.03355","9223495623.38221","10163720491.0655","10022039339.5842","10198192607.5321",
"Mali","MLI","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","260496650.62201","309563150.562257","305200092.629422","322445721.846101","356194259.078685","448171139.589474","535193717.775469","620245900.474731","863679729.498318","899747881.255741","949073109.825517","1248624557.12437","1585285627.31758","2013379263.53654","1777570430.20645","1538845373.84742","1507424687.06537","1452562938.48407","1571225926.41232","1923089489.47475","1981506378.51867","2150909505.79151","2004127308.54832","2563493146.62455","2715468291.4466","2805108537.53447","2819410082.99195","2014093443.98415","2593687673.6452","2649128008.40583","2385572222.66006","2566013860.66616","3152795424.63483","2762753654.13047","3020441570.4533","3357428628.82184","4067171289.18779","4708539082.94459","5451921253.27163","5726790191.98744","6889935858.59641","8714923766.81614","8696784962.46996","9436953901.85376","11531571658.7805","10728127338.7479","12661822362.2777","13699378216.7879","12422179736.9707","13032278128.9951","14144300754.6456","15473328778.1992","15503225824.7413","15581147050.3105",
"Malta","MLT","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","243914279.826911","255880523.041232","289481210.621062","337128622.977535","382861454.504956","427125292.870691","444536504.08967","554371962.996849","664928038.320151","797921437.125749","1011008575.68978","1010099134.10302","1043683020.83333","990261888.216023","950819908.743831","980770589.311859","1213255079.74656","1431144010.93439","1639312183.72908","1720753633.89998","2042366608.13184","2181225630.81009","2395783281.73375","2151077933.74509","2372613881.63126","2958872324.90272","3174750595.52168","3088105216.32744","3238180461.92949","3348240852.3461","3305103272.58475","3412437088.61967","3564871794.87179","4359306475.47513","5022513328.35077","5309873150.10571","5655501568.18467","6361728579.24993","7244993262.04775","7033117532.64796","7017889301.33899","7792970629.17595","7501766028.52371","8041365785.6289","8411865284.97409","7330744369.24442","7507464442.71126","7988996077.83574","9248674737.21272","9577265903.59241","9808764542.69936",
"Myanmar","MMR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4660444688200.77","4934789378130.87","5135269103974.82","71797481641.9188","39323238137.9063","42317485669.8395","42772938656.1271","45237684662.0752","45980688296.898","49832809302.8507","48369019442.4602","54471558422.8171",
"Middle East & North Africa (excluding high income)","MNA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","17841866674.3941","18772833068.2765","20112347811.4674","21794345227.1749","24340320553.3697","27675880910.145","31881641789.7499","37000225980.0953","44895990521.6864","60880651819.7159","80836235170.62","91201954133.0406","109357252893.478","125308397364.989","146481910916.932","174660959741.661","194611539649.021","224576285890.713","256284553940.796","272872126216.666","300423875990.391","355581130135.366","304258222495.987","286706761252.364","293212869566.45","333538459627.469","199349294594.817","222957261783.385","235800802733.681","249687441626.471","283809384098.961","320011230729.92","342322759364.379","363087346359.316","365865654546.193","366352556600.165","378637600594.084","365191063724.636","390160440712.623","452409912791","511009671205.908","583892369006.404","716392464019.532","871920070934.46","959678176365.33","1051920876024.97","1027479480618.77","1142056885131.84","1064006322635.88","1108962108502.38","1076543880785.08","1100749716020.39","1043288899708.5","973437102681.24","1005917408818.72","1013207940186.81",
"Montenegro","MNE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904636556.756258","1161339781.47949","1358632543.20521","1724137736.06242","2061508567.17159","2252668822.28579","3074216534.93915","3974541472.76211","5096799472.682","4318221728.25785","4305505766.93623","4664142538.9755","4244507259.41154","4485681093.99894","4570440493.56508","3986351336.36465","4215216814.15929","4516214784.76448","5060775495.75071","4942597402.5974","4952368091.16809",
