Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
South Asia,44042368426,46696698626,49175467085,54685043091,62643336255,67661165348,57631652202,64139650607,64629929195,70522504847,76221871517,82359461424,82695319771,92795836876,1.15563E+11,1.21133E+11,1.14818E+11,1.32476E+11,1.52648E+11,1.70925E+11,2.09844E+11,2.16359E+11,2.23388E+11,2.37371E+11,2.36113E+11,2.52973E+11,2.68193E+11,2.93185E+11,3.10803E+11,3.07432E+11,3.25803E+11,2.88807E+11,3.02694E+11,3.01318E+11,3.35653E+11,3.69506E+11,4.06342E+11,4.265E+11,4.32735E+11,4.6685E+11,4.88387E+11,5.00626E+11,5.17517E+11,5.91113E+11,6.57901E+11,7.48041E+11,8.36687E+11,1.04133E+12,1.09254E+12,1.19479E+12,1.42358E+12,1.61048E+12,1.62562E+12,1.68325E+12,1.85556E+12,1.96107E+12,2.12752E+12,2.42753E+12,2.52375E+12,2.67071E+12,2.49996E+12
Saudi Arabia,,,,,,,,,2066705756,2346111422,2600820955,2871758154,3530014771,5174466212,8781013770,14500230393,21605271567,33045125984,44943291630,59403782824,67355212670,84987097421,95825072828,96694528285,93154002391,88436056143,77938666767,75886022498,74303523492,80934630766,88639535092,1.03262E+11,1.01328E+11,98457942483,96937084780,1.00455E+11,1.07949E+11,1.1301E+11,1.08429E+11,1.0835E+11,1.17573E+11,1.19082E+11,1.19455E+11,1.26529E+11,1.37774E+11,1.56602E+11,1.81159E+11,2.01807E+11,2.31745E+11,2.53021E+11,2.77224E+11,3.11953E+11,3.56422E+11,3.91268E+11,4.39737E+11,4.59986E+11,4.4269E+11,4.51899E+11,4.91824E+11,4.97864E+11,5.01305E+11
Sudan,1125666667,1208000000,1297333333,1372000000,1435666667,1503000000,1494333333,1633000000,1730000000,1853000000,2130333333,2420333333,2598000000,3091666667,4139333333,5038333333,6155666667,7980666667,7173750000,8594750000,7303333333,9488000000,8835555556,7891846154,9649928571,11987666667,14051875000,18245277778,13773809524,13904761905,11204918033,9911111111,6157597536,7837414313,11236706146,12545618523,8632238727,10635575681,10292130179,9860158147,9666941350,11855919985,13906198131,16056752970,19618854251,27559814375,34752238545,43599870889,45936971630,37769994115,45809456517,42043826816,29874611200,32746559781,32281058056,32578232162,27494994673,25011513162,19619838824,16779846900,14500735270
Senegal,858511643.9,908152301.6,951625968,981345571.9,1040010525,1028495258,1052535033,1033248837,1182366628,1112495940,1087201555,1152343987,1338229770,1609257880,1671376655,2348163846,2484802863,2539546542,3001726360,3729253909,4373499788,3848478728,3755571948,3436603732,3324677096,3579487230,5181232041,6014268660,6161624136,6120233621,7157074943,6999768420,7525216413,7230766058,4796948552,5829405353,6129802729,5497776450,5896219133,5898356124,5458682775,5775629685,6361500874,7932089011,9252756090,9987073981,10904243468,13090767981,15984739665,15035366669,14897453924,16739983645,16319079562,17378865570,17620575939,15450296400,16303225957,17643316610,19243199840,19175586395,20796108119
Singapore,683294133,759604076.8,797824382.6,853880831,827028616.2,869462955.7,954854305.5,1063047171,1191852868,1314582517,1516856135,1773487521,2001540630,2675235556,3690770733,3974886126,4340614853,4499716691,5020947774,5931618294,7155338913,8124089296,9082027737,9679906542,10693942262,11138812058,11013181219,12267704602,14288888889,16926505665,19552222735,23865354559,27188643339,31898811734,37684758413,43132707775,47546595745,48600282866,41960623805,44252330383,50304002320,51950773009,53693007930,55608540925,60183232754,63577925979,71361948518,83056134298,96930171744,95198487453,1.10383E+11,1.28089E+11,1.36224E+11,1.448E+11,1.48658E+11,1.45837E+11,1.49089E+11,1.55789E+11,1.6744E+11,1.72008E+11,1.54444E+11
Solomon Islands,,,,,,,,,,,,,,,,,,,,,418159328.2,443593374.3,440735319.7,414432593.5,415320493.5,378857798.9,263565891.5,215145905.7,352458163.6,311349654.2,322684822.1,359142478.3,346299648.2,421934310,510117275.3,534660442.2,600325258,592967257.7,447919262.4,455964118.1,450785042,500000000,362731152.2,302162299,350314641.9,467336883.6,572310927.1,659696811.3,726132242.3,749348230.9,904333808.7,953371808.5,1038856863,1223620602,1277642943,1194359862,1226944465,1300428532,1450110028,1532899405,1537487520
Sierra Leone,,,,,322235025.7,314719874.1,325079870,330016141.8,301320120.5,319320127.7,351960140.8,360094067.4,398360602.5,418084577.3,483248213.5,597441212.7,533050573.3,612298299.2,760333893.6,922731960.2,1091255477,1088430679,1253865095,962112733.6,968664714.4,853474695.7,418580648.8,568330053.4,841698954.3,797017345.7,560675721.5,677321579.4,632030436.5,742583259.9,797676836.5,890617055.1,976303899.2,886811003.6,685127910,707795698.9,764091104.6,1176293331,1359515484,1466177435,1464839152,1634902560,1821225647,2119256028,2546057210,2563012337,2232666430,3123407523,3801362146,5729147787,5415196520,4781266942,4209236946,3849861605,4368329911,4368654916,4440157707
El Salvador,,,,,,765760000,823000000,861480000,910960000,939160000,979600000,1024680000,1072480000,1222280100,1429120000,1564720000,1901120000,2232480100,2602120100,2843120000,3066799900,3185080000,3143281700,3273723700,3472079500,3675609300,3436989500,3750191400,3925188100,4159077000,4760153272,5139227900,5672508200,6401371500,7291197400,8503287400,9360561900,9856813100,10220106100,10708274400,11476927200,12056299700,12389154600,12973837700,13701355500,14782960000,16240010000,17979200000,19248160000,18325780000,18996250000,20998420000,21984300000,22866650000,23181230000,23806450000,24175560000,24871310000,25863000000,26828390000,24752040000
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856923362.5,855191038.8,873973318.5,921734003.5,892976771.8,
Somalia,171009864.4,186773902.9,213793865.2,217223859.4,239805810,224950650.3,247504519.5,262484420.6,270814375.1,291985718.9,301599853.7,313567895,380410183.2,500023731.9,447243996.8,653216838.8,677474007.9,585949347.2,573895036.5,757152117.6,681491230.5,810906768.8,873559597.1,929387699.2,964026432,728961766.9,904565140.9,921164881.5,970412521.7,1167919569,1031258890,,,,,,,,,,,,,,,,,,,,,,,6373526514,6393642247,6527442110,6730377956,7851049027,7876426018,8407758456,8634892055
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15046497175,20006368715,23767332510,18681092236,18895939630,6584353267,12685155656,16734829957,21353850108,25566886029,26127006706,31276532560,41460244468,49779333674,42755530433,39569517901,46537131784,40932522709,43961048111,43087271917,35040107930,35299939161,38439914476,43536150201,43707387962,44848223157
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,1.69456E+11,1.66016E+11,1.72691E+11,1.71352E+11,1.68934E+11,1.79883E+11,2.14327E+11,2.21599E+11,2.09618E+11,2.42752E+11,2.49944E+11,2.61503E+11,2.61787E+11,2.58441E+11,2.97903E+11,3.1098E+11,3.23644E+11,3.20364E+11,3.17207E+11,3.19272E+11,3.18874E+11,3.43907E+11,4.3445E+11,5.34775E+11,6.21447E+11,6.95524E+11,8.62469E+11,9.43537E+11,9.54463E+11,1.11389E+12,1.24014E+12,1.2682E+12,1.42326E+12,1.44741E+12,1.37224E+12,1.28391E+12,1.34756E+12,1.40848E+12,1.44579E+12,1.3673E+12
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484201215,7574188458,8433754219,7688102409,9407500881,22095619119,11149772780,10377844986,,,,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,1.69565E+11,1.66134E+11,1.728E+11,1.71446E+11,1.69038E+11,1.80011E+11,2.14478E+11,2.21773E+11,2.09821E+11,2.43035E+11,2.50238E+11,2.61853E+11,2.6217E+11,2.58805E+11,2.98285E+11,3.11321E+11,3.24081E+11,3.20854E+11,3.17664E+11,3.19747E+11,3.19373E+11,3.44415E+11,4.34987E+11,5.35436E+11,6.22215E+11,6.96384E+11,8.63221E+11,9.44355E+11,9.55158E+11,1.11464E+12,1.241E+12,1.2691E+12,1.42422E+12,1.44843E+12,1.37326E+12,1.28501E+12,1.34875E+12,1.40979E+12,1.44711E+12,1.36808E+12
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63282387184,72659326212,76670274578,79898810907,82694343587,84930614016,86185608262,87272915916,92911544322,1.09074E+11,1.27922E+11,1.4518E+11,1.62003E+11,1.9067E+11,2.15083E+11,2.08464E+11,2.23898E+11,2.47253E+11,2.56635E+11,2.75256E+11,2.88422E+11,2.7886E+11,2.83098E+11,3.01567E+11,3.20289E+11,3.23232E+11,3.03057E+11
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378795058,1378506375,1803278689,1934061931,2151599038,,,,,,,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10377262570,10993289653,12521672920,13958680019,15698107723,19913981699,22103015209,20928070692,22868250364,22991405284,21970655979,23615857718,26821214944,35063442438,42889232679,46119633130,52094265462,61695607720,73705239490,70939199778,69060019357,73433597287,69804616023,72659235018,74313341982,64291555307,66349296776,71399003979,79192654990,80133382516,83845274292
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12503686441,9515843478,9604834906,10250639153,11242383256,16393309745,16375743626,15559948980,16498082804,17081451549,15171585235,15524956565,17280177556,21857206988,25002116343,26133453551,27540548237,32779912401,38453048191,37847564601,36881978916,39715802250,36259153292,36658047416,36884914792,31384651186,32672990337,34409784471,38067464373,38320534918,37929236285
Sweden,11197043168,12080332069,13164049092,14281333436,15489756954,17163829465,18944849034,20637071321,22179411604,24051375188,26866227480,29653687157,35178518604,42414095437,47780203181,59253197823,65780194219,72281618395,80053010512,94163687108,1.07911E+11,1.00195E+11,89101929933,79461040941,80240072777,83952939016,1.1079E+11,1.35281E+11,1.51467E+11,1.57305E+11,1.90572E+11,2.06402E+11,2.18348E+11,1.66594E+11,1.74586E+11,1.96485E+11,2.15519E+11,1.96473E+11,1.96891E+11,1.998E+11,1.89374E+11,1.74005E+11,1.93693E+11,2.42891E+11,2.74807E+11,2.80207E+11,2.96016E+11,3.39259E+11,3.61357E+11,3.21135E+11,3.56631E+11,4.09986E+11,4.01302E+11,4.29797E+11,4.24235E+11,3.62471E+11,3.72418E+11,3.8813E+11,3.98576E+11,3.77408E+11,3.82241E+11
Eswatini,27299454.01,34579308.41,35419291.61,38079238.42,42419151.62,48439031.22,65378692.43,73498530.03,61318773.62,77978440.43,76858462.83,92701342.28,97437231.69,116570605.2,113318616.6,188776200.1,188017479.3,231140754.4,257014719.4,385008315.5,514906779.7,603065177.8,549230981.8,550937976.8,491154341.5,395912415.3,408927789.9,498919449.9,552584121.4,549510046.9,1056127971,1106750661,1272248036,1371249901,1303365101,1660052135,1670797944,1675216276,1553226127,1541533677,1507657497,1324403887,1205847771,1837073050,2362921884,2722222524,2799525984,2953319485,3051231976,3372258541,4277312380,4719750630,4463385055,4109614867,3933908465,3611877651,3340470448,3994811814,4138510412,3846228561,3521877950
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799664804.5,761508379.9,824636871.5,1005027933,950837988.8,982681564.2,999441340.8,1145251397,,
Seychelles,,,,,,,,,,,,,,,,,37984153.06,41290615.2,49593909.12,93010035.31,107369425.6,127665807.6,134695824.2,127814095.8,113516806.3,121847404.6,145674332,171910458.5,193329081.7,216588977.5,293709831.6,304274667.7,357289287.2,387571166.7,369081055.4,390432390.4,353769693.6,445058989.7,494384371.3,463303696.8,480170832,502867554.4,513296897.8,550066306.2,,,841043516.9,746005670.7,811008765.8,693074688.3,752332653.8,858896696.6,899624669.6,961677392.9,1017193882,1022235513,1106275939,1191919989,1304372850,1314568711,790454545.5
Syrian Arab Republic,796438016.8,853558268.2,925629322.5,1066676885,1212976126,1185602042,1223775942,1304732147,1383983063,1583075812,1606282723,1898167539,2124869110,2205976591,3821944410,4849189189,5316577258,5954394904,7307006369,8959490446,11650445860,15716433121,15248917197,16717961783,16810955414,18964331210,22539108280,30940382166,15787260579,15603563474,19856659243,24896659243,29201158129,32092383073,37138886414,40521336303,50872516704,53488195991,56204454343,59039910913,61085434298,63560178174,65035634744,70705478842,85267795100,1.00695E+11,1.14831E+11,1.41857E+11,1.79723E+11,1.88428E+11,2.00039E+11,58093881464,45868644727,23334804251,28034752851,20019241297,15711276836,20401387453,24443506817,24734747320,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,253947720,270613876,305580528.2,307022967.6,331360123.6,351012482.6,351740049.8,350370178.2,355179417.8,362415683,371029145,392565111.4,461946104.4,536052210.6,520892452.3,711505262,734740684.4,812520083.3,968840679.2,,,,826020395.1,828285224.2,930177345.5,1128517544,1185874204,1256229186,1532117456,1503845974,1872010492,1907737191,1924529220,1501321652,1204780867,1421340828,1460105944,1435486253,1672911245,1537437924,1312375971,1620852248,2812078778,2234795672,3337796812,4600515247,5835354121,6349965974,7589747577,7116854005,7704550818,9062823467,8971192476,9879037875,10392018176,8592251177,8036549910,8449221373,9098766578,9014916600,10127350214
East Asia & Pacific (IDA & IBRD countries),1.23076E+11,1.32074E+11,1.32462E+11,1.37449E+11,1.46175E+11,1.57382E+11,1.70592E+11,1.75928E+11,1.79849E+11,1.93455E+11,2.07737E+11,2.19315E+11,2.53411E+11,3.13777E+11,3.52505E+11,3.94108E+11,4.13161E+11,4.64022E+11,4.38612E+11,5.02238E+11,5.92227E+11,6.57371E+11,7.00301E+11,7.11853E+11,7.61748E+11,8.31798E+11,8.12313E+11,7.59777E+11,8.5656E+11,9.68211E+11,1.04501E+12,1.11836E+12,1.22564E+12,1.30799E+12,1.56471E+12,1.94203E+12,2.24634E+12,2.30542E+12,2.09873E+12,2.40216E+12,2.62093E+12,2.75743E+12,3.04045E+12,3.32731E+12,3.71036E+12,4.22512E+12,4.94994E+12,6.1039E+12,7.52268E+12,8.16658E+12,9.08666E+12,1.02788E+13,5.89075E+12,6.50653E+12,7.07671E+12,7.52813E+12,7.81701E+12,8.49373E+12,9.51252E+12,1.00079E+13,1.00544E+13
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48052E+11,7.78446E+11,6.35515E+11,7.32439E+11,6.59315E+11,7.19794E+11,7.47632E+11,7.91843E+11,7.57984E+11,6.51683E+11,6.77876E+11,6.97909E+11,7.9522E+11,9.73751E+11,1.23372E+12,1.52492E+12,1.80794E+12,2.31402E+12,2.86517E+12,2.41227E+12,2.73917E+12,3.22537E+12,3.40269E+12,3.66616E+12,3.43967E+12,2.67195E+12,2.60071E+12,2.88532E+12,2.93764E+12,3.03793E+12,2.87062E+12
Togo,108626085.9,104933816.4,112791769,131209803.5,133445921.9,143640171.9,164162990.7,178520892.8,184038756.7,196064633.6,188077274.8,212538185.6,263555772.5,317589128.1,260576543.8,510048630.8,460551459.4,595889701.9,496330918,690409419.6,873250552.3,797846410.9,716358816,617740768.3,625233587.4,701882867.9,985313850.3,1145883778,1281189566,1253547799,1388892315,1457724966,1583013432,1236367897,871218553.1,1163293134,1349526662,1492101427,1542548324,1526223855,1328937438,1352560228,1500941599,1848982251,2003174435,2145989519,2277084048,2617939355,3205390135,3161313767,3221655949,3683437999,3512605760,3899231747,4122960815,3752067153,5528272092,5709804089,6450203215,6332705906,6489757187
Thailand,2108885930,2284978916,2539846743,2727220355,2937067308,3216730769,3651490385,4114951923,4500913462,4834711538,5758076923,5889375000,6546971154,8328876222,10611972457,11903352912,13513365131,15430708673,18172904343,21099373620,25151784493,27195835090,28050225869,31223212073,32108979077,29466878261,31953731905,36088139705,41184554379,46975371566,56294971761,63063902997,72074519392,81149623217,92679284294,1.05886E+11,1.15849E+11,97744314396,73593113053,84561309790,85579804447,83578735098,92439100468,1.04399E+11,1.19278E+11,1.31564E+11,1.50692E+11,1.74789E+11,1.98086E+11,1.94509E+11,2.31871E+11,2.56246E+11,2.76786E+11,2.89676E+11,2.83152E+11,2.74751E+11,2.76437E+11,2.97678E+11,3.29686E+11,3.58819E+11,3.54184E+11
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569255814,608796992.5,878874779.5,709983079.5,651185843.9,1203443729,968254968.5,718648316.7,980102731.6,1141144025,1428593095,1983100488,2385034974,2747574582,4514771242,6239746990,5799551017,6898492807,8116502538,9749245414,10975861635,10680715327,6848225731,6395038095,6920406564,6804943614,7254574834,7900124977
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678578350,2118839477,2255241162,2338995737,,,1453333333,,,,2251392920,2488869205,2235268695,1597455814,2368429902,2615746918,4234759811,5200513478,4962522005,4519124480,5816248546,8543266342,4385060561,2749094211,4216896702,7391154702,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),,63907926094,74586459483,75013669757,82225432289,86142211110,95606315590,98658487717,1.06804E+11,1.1737E+11,1.28303E+11,1.45107E+11,1.62939E+11,2.1178E+11,2.73562E+11,2.83856E+11,3.17509E+11,3.46947E+11,3.95234E+11,4.73757E+11,5.64752E+11,6.56005E+11,6.14562E+11,5.40729E+11,5.25283E+11,5.33914E+11,5.62945E+11,5.73445E+11,6.47415E+11,6.42738E+11,8.15101E+11,9.00857E+11,1.00033E+12,1.14741E+12,1.33838E+12,1.4895E+12,1.61907E+12,1.77069E+12,1.78347E+12,1.59494E+12,1.75161E+12,1.71963E+12,1.51551E+12,1.54407E+12,1.73459E+12,2.10985E+12,2.44892E+12,2.90129E+12,3.395E+12,3.29021E+12,4.01077E+12,4.5718E+12,4.67137E+12,4.86404E+12,5.05222E+12,4.19119E+12,4.09921E+12,4.57506E+12,4.45479E+12,4.37332E+12,3.61895E+12
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810527800,1043456200,1112071500,913574000,772624300,668474300,763641300,1031871700,1201263700,1384741900,1539403100,1643241300,1789874300,1768053900,1888234000,1865440700,1882905700,1884030500,1922388600,2055057700,2040362800
Middle East & North Africa (IDA & IBRD countries),,,,,,17604189410,18522754100,19844424735,21504015720,24016075287,27307201567,31456936149,36507334027,44297916541,60069641006,79759389590,89987023464,1.079E+11,1.23639E+11,1.44531E+11,1.72334E+11,1.92019E+11,2.21585E+11,2.52871E+11,2.69237E+11,2.96422E+11,3.50844E+11,3.00205E+11,2.82887E+11,2.89307E+11,3.29095E+11,1.96694E+11,2.19987E+11,2.3266E+11,2.46361E+11,2.79909E+11,3.1587E+11,3.37778E+11,3.58272E+11,3.60819E+11,3.61375E+11,3.73747E+11,3.60805E+11,3.85317E+11,4.46544E+11,5.04336E+11,5.76891E+11,7.08745E+11,8.62725E+11,9.49592E+11,1.04039E+12,1.01429E+12,1.12801E+12,1.04856E+12,1.09276E+12,1.06049E+12,1.08333E+12,1.02532E+12,9.55013E+11,9.8653E+11,9.95819E+11
Tonga,,,,,,,,,,,,,,,,33122921.85,33047781.99,35202373.03,45547098.55,50276324.61,57308130.27,69903470.47,65677046.35,73746846.85,72206230.8,69498568.34,81856951.87,91062876.35,128890028.2,124696861.3,128022843,159854234.2,147509464.8,151731936.4,211459930.3,227984892.6,242724490.6,240572299.2,222210120.6,214961774.2,223125434.7,198270488.5,208379392.6,228628968.3,264087500.6,307647681,337432077.3,361181205.4,422540193.6,395458503.1,428732023.4,454821680,511160127.4,527484369.6,523872372.1,534524213.9,492274621.2,535880931.9,588383125.2,593363308.2,600777152.5
South Asia (IDA & IBRD),44042368426,46696698626,49175467085,54685043091,62643336255,67661165348,57631652202,64139650607,64629929195,70522504847,76221871517,82359461424,82695319771,92795836876,1.15563E+11,1.21133E+11,1.14818E+11,1.32476E+11,1.52648E+11,1.70925E+11,2.09844E+11,2.16359E+11,2.23388E+11,2.37371E+11,2.36113E+11,2.52973E+11,2.68193E+11,2.93185E+11,3.10803E+11,3.07432E+11,3.25803E+11,2.88807E+11,3.02694E+11,3.01318E+11,3.35653E+11,3.69506E+11,4.06342E+11,4.265E+11,4.32735E+11,4.6685E+11,4.88387E+11,5.00626E+11,5.17517E+11,5.91113E+11,6.57901E+11,7.48041E+11,8.36687E+11,1.04133E+12,1.09254E+12,1.19479E+12,1.42358E+12,1.61048E+12,1.62562E+12,1.68325E+12,1.85556E+12,1.96107E+12,2.12752E+12,2.42753E+12,2.52375E+12,2.67071E+12,2.49996E+12
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,1.69565E+11,1.66134E+11,1.728E+11,1.71446E+11,1.69038E+11,1.80011E+11,2.14478E+11,2.21773E+11,2.09821E+11,2.43035E+11,2.50238E+11,2.61853E+11,2.6217E+11,2.58805E+11,2.98285E+11,3.11321E+11,3.24081E+11,3.20854E+11,3.17664E+11,3.19747E+11,3.19373E+11,3.44415E+11,4.34987E+11,5.35436E+11,6.22215E+11,6.96384E+11,8.63221E+11,9.44355E+11,9.55158E+11,1.11464E+12,1.241E+12,1.2691E+12,1.42422E+12,1.44843E+12,1.37326E+12,1.28501E+12,1.34875E+12,1.40979E+12,1.44711E+12,1.36808E+12
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,,,,,,668380952.4,699047619,739619047.6,813714285.7,878285714.3,1174476190,1328169822,1715573255,2159392789,2518900344,3196868009,3348180970,3979487179,4596347910,5287576876,6645838479,6417375456,6409344845,6250883913,6229660144,6380587178,7261335013,7515144202,7968990441,8021489519,9829886364,10324673913,12046924469,11435986849,12239521550,14281378873,14981919047,16143503029,17011592167,17741611870,16594513752,17154027942,18504888514,21989910749,24705580088,25401186989,26963636364,30433510223,34769336904,34176701474,36172680717,39922640202,39565413803,41625186734,43408125319,40611455189,39936686399,38400018436,38241092024,,
Turkey,9062885327,5244444444,5822222222,6666666667,7088888889,7511111111,8744444444,9611111111,10688888889,11877777778,10686956522,11000871489,13745583039,17766784452,25475694694,31228361723,34610353205,40706588157,45642863026,60092673038,50013151319,49069853173,44774319760,44201776835,42838169521,44184963878,46610576567,66339115928,64602664604,80304287169,1.1985E+11,1.24554E+11,1.30663E+11,1.47716E+11,1.06663E+11,1.37449E+11,1.43083E+11,1.52431E+11,2.07478E+11,2.01786E+11,2.16353E+11,1.56321E+11,1.84189E+11,2.4508E+11,3.13177E+11,3.82699E+11,4.15702E+11,5.14207E+11,5.75355E+11,5.01435E+11,6.02586E+11,6.40089E+11,6.69542E+11,7.2142E+11,6.98466E+11,6.38097E+11,6.44804E+11,6.26974E+11,5.51715E+11,5.50723E+11,5.17825E+11
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4282654357,4986598673,4710016288,4391808998,4563061227,5012299880,6147490063,7119047250,10432216979,10991981284,11356992983,11143120472,11434460926,12116259715,12845973059,13909060819,14101742036,16545583388,20287474270,21167901866,24461492086,27088549175,29651065919,33409030630,35756619655,34960272763,35113448565,36226685449,38757259146,40547155572,41139399073
Uganda,354406708.6,385151991.6,387662473.8,427296645.7,477492662.5,774649859.9,817086834.7,828571428.6,888235294.1,991316526.6,,,,,,,,,,,,,2178500000,2186000000,3387770931,3288771633,3743804242,6295605631,6495550000,5227013571,4324932997,3347179324,2865026332,3021492906,3682977578,5471777811,5394452332,5387441250,6187800227,5492877041,5695457998,5431186878,5822920241,6130128826,7127481625,8142185349,9154160378,10850197643,12233940565,21468276301,22607519538,24292424301,23277542767,23032794516,24933735625,27757538960,23110587845,24257620931,26650690701,28264605128,30367337041
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58881573626,59948531992,,45694285714,42002212389,35642644260,36836066596,35593878437,40929258527,34116758685,24327183178,24390831219,30195640439,33216310592,39299604328,48057153600,68430152009,87495049505,1.15545E+11,1.50977E+11,1.02773E+11,1.19244E+11,1.44862E+11,1.61124E+11,1.74842E+11,1.20299E+11,78903761553,79539123254,98438371822,1.17987E+11,1.43354E+11,1.45533E+11
Upper middle income,1.64911E+11,1.66873E+11,1.80192E+11,1.84574E+11,2.02828E+11,2.15745E+11,2.38325E+11,2.47828E+11,2.62525E+11,2.86165E+11,3.09214E+11,3.40984E+11,3.88017E+11,4.91894E+11,6.15327E+11,6.69211E+11,7.20886E+11,7.88284E+11,8.45673E+11,1.02046E+12,1.17041E+12,1.30681E+12,1.27297E+12,1.22274E+12,1.25115E+12,1.28093E+12,1.33695E+12,1.40972E+12,1.54863E+12,1.56216E+12,1.88555E+12,1.8439E+12,1.88356E+12,2.12618E+12,2.36473E+12,2.68179E+12,2.91357E+12,3.13401E+12,3.09074E+12,2.89274E+12,3.16014E+12,3.16981E+12,3.14914E+12,3.47355E+12,4.05697E+12,4.83889E+12,5.62605E+12,6.88129E+12,8.23225E+12,8.05167E+12,9.56011E+12,1.14787E+13,1.23118E+13,1.32951E+13,1.37149E+13,1.28419E+13,1.28781E+13,1.42081E+13,1.50656E+13,1.5462E+13,1.46011E+13
Uruguay,1028101439,1186917531,1427941825,1268750413,1674923331,1498150559,1408380140,1275699777,1324971749,1679032258,2092741935,2341532258,1801720338,2575975528,3544472062,2993340281,2917607873,3344244373,3908436031,5765947593,8969082392,9107891006,7633863412,4268642475,4009604013,3925906521,4872961158,6134332792,6653628371,6931700736,7658838116,9193627893,10791030151,12720532085,14808641924,16344413923,17427597782,20600962242,21695478375,21133648021,20280863648,18468730455,11662509733,9839841209,10919451358,13954667375,16038707279,19080416876,24776993499,25192971225,32068639933,38139935167,41168645436,46328269261,46246405833,42974861783,44192314124,50540399304,51663162013,48658706334,42165017223
United States,,,,,,,,,,,8.3951E+11,9.08897E+11,9.93651E+11,1.0887E+12,1.19537E+12,1.32727E+12,1.46217E+12,1.61514E+12,1.79302E+12,1.99013E+12,2.20432E+12,2.44099E+12,2.62579E+12,2.877E+12,3.12707E+12,3.40347E+12,3.62427E+12,3.85317E+12,4.15047E+12,4.45819E+12,4.75718E+12,4.94831E+12,5.24594E+12,5.52502E+12,5.82907E+12,6.10433E+12,6.41748E+12,6.75732E+12,7.14486E+12,7.63519E+12,8.20477E+12,8.61195E+12,8.99476E+12,9.48713E+12,1.00839E+13,1.07311E+13,1.13502E+13,1.19451E+13,1.24035E+13,1.23246E+13,1.27713E+13,1.32102E+13,1.35628E+13,1.38962E+13,1.4414E+13,1.48725E+13,1.53564E+13,1.59698E+13,1.67829E+13,1.74026E+13,1.71256E+13
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259475219,12152190623,10316128519,10147222871,11723577844,11986988679,11900021169,14202832157,10338082759,8702256997,7354352886,7416808738,8242479396,9429679048,11236244380,14918867730,19317827571,23380352342,36839486786,44053815524,50487525999,56665191679,61897782050,67681194678,69282997694,47655028982,39607210948,45268351197,44976770198
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
