Country,Year,High Tech Exports(% of total),High Tech Exports(total),Price To Income Ratio,Gross Rental Yield City Centre,Gross Rental Yield Outside of Centre,Price To Rent Ratio City Centre,Price To Rent Ratio Outside Of City Centre,Mortgage As A Percentage Of Income,Affordability Index,Cost of Living Index,Rent Index,Groceries Index,Restaurant Price Index,Local Purchasing Power Index,Health Care Index,Continent,Third World,Least Developed Country
Dominican Republic,2019.0,7.677309144266701,411238940.2666626,13.66,6.3,6.88,15.87,14.54,194.73,0.51,44.92,10.21,35.68,42.43,26.02,28.268214285714294,3,1,0
Dominican Republic,2020.0,8.27679516249691,448313987.67878723,13.48,6.69,6.49,14.95,15.4,183.43,0.55,44.06,10.62,35.93,38.27,23.95,54.67,3,1,0
Dominican Republic,2021.0,8.876281180727347,485389035.09091187,11.76,7.31,7.39,13.68,13.54,158.8,0.63,41.54,9.81,36.12,35.28,21.72,54.97,3,1,0
Ecuador,2009.0,4.605033611,54807593.0,8.216818181818098,9.771666666666647,8.966515151515182,9.480909090909108,10.815606060606115,93.81272727272517,1.105000000000004,49.86833333333334,15.935151515151574,53.77818181818202,27.353030303030266,32.305454545454495,53.134761904761945,4,1,0
Ecuador,2010.0,8.769558303,146605389.0,5.8,10.38,9.96,9.64,10.04,74.26,1.35,45.67,19.06,47.42,28.26,37.86,53.7846428571429,4,1,0
Ecuador,2011.0,3.576748358,59881533.0,6.71,8.6,8.24,11.63,12.14,84.47,1.18,49.45,14.46,56.7,27.32,40.3,54.43452380952385,4,1,0
Ecuador,2012.0,2.933206015,55266062.0,9.77,8.3,7.83,12.05,12.76,120.01,0.83,50.85,12.36,46.59,29.04,25.96,55.08440476190481,4,1,0
Ecuador,2013.0,5.277751278,78998915.0,13.33,7.59,6.93,13.17,14.43,143.96,0.69,46.61,12.91,48.18,26.45,25.47,55.73428571428576,4,1,0
Ecuador,2014.0,5.637215391,81594903.0,12.7,8.54,7.49,11.71,13.35,129.67,0.77,45.23,14.15,47.41,27.71,27.03,59.39,4,1,0
Ecuador,2015.0,7.688544157,103054633.0,14.67,7.02,6.42,14.24,15.57,167.68,0.6,45.57,14.01,46.26,29.26,28.0,63.08,4,1,0
Ecuador,2016.0,9.192153676,111063506.0,11.75,6.69,5.09,14.94,19.66,138.58,0.72,44.32,12.12,43.4,27.95,47.64,65.69,4,1,0
Ecuador,2017.0,8.053772393,94376522.0,12.56,6.41,5.17,15.61,19.35,150.54,0.66,46.1,12.44,44.87,30.41,37.77,69.24,4,1,0
Ecuador,2018.0,5.289314901,68401030.0,13.0,5.41,5.11,18.49,19.57,161.7,0.62,44.28,11.18,42.85,30.82,39.39,58.98369047619053,4,1,0
Ecuador,2019.0,5.527952825,68045527.0,13.11,5.43,5.02,18.42,19.92,161.92,0.62,41.98,11.61,37.87,29.43,40.84,72.47,4,1,0
Ecuador,2020.0,7.089389142618131,83418208.83636361,12.7,5.53,5.4,18.08,18.52,150.75,0.66,40.98,11.96,35.46,30.66,36.08,70.59,4,1,0
Ecuador,2021.0,7.262601713236336,83350097.99090907,12.59,5.8,6.01,17.25,16.64,152.27,0.66,40.08,12.03,36.42,28.55,30.54,68.81,4,1,0
Egypt,2009.0,0.837069314,84124958.0,13.007545454545465,9.17181818181814,8.918909090909096,10.39799999999991,10.749909090909114,102.47299999999814,0.888545454545465,52.955545454545245,19.198636363636524,49.31163636363635,43.845727272726435,27.25890909090913,64.18678571428563,6,1,0
Egypt,2010.0,0.95301989,104581857.0,12.938545454545476,8.866363636363644,8.702181818181828,10.997636363636275,11.169272727272755,110.40672727272613,0.8565454545454543,50.192545454545325,17.74272727272728,46.62581818181843,41.581272727272335,26.72309090909107,62.32642857142855,6,1,0
Egypt,2011.0,0.991983719,133427057.0,18.39,9.94,8.45,10.06,11.84,171.05,0.58,51.31,22.42,48.36,37.7,17.66,60.46607142857147,6,1,0
Egypt,2012.0,0.616318566,78780353.0,11.44,7.98,8.07,12.54,12.39,109.2,0.92,49.65,15.98,43.42,44.75,28.16,58.605714285714384,6,1,0
Egypt,2013.0,0.53483765,72676207.0,11.16,6.3,7.17,15.88,13.95,124.84,0.8,44.82,11.1,40.33,37.18,30.32,56.7453571428573,6,1,0
Egypt,2014.0,1.252666005,168393197.0,11.09,7.36,8.22,13.59,12.17,129.33,0.77,38.26,9.4,37.06,32.75,25.57,61.3,6,1,0
Egypt,2015.0,0.794362785,89647033.0,11.33,7.49,7.94,13.35,12.59,132.27,0.76,37.22,9.01,35.09,32.04,25.84,54.69,6,1,0
Egypt,2016.0,0.504375413,56095793.0,10.76,7.04,8.21,14.2,12.17,131.17,0.76,36.71,9.63,33.13,31.8,40.3,46.58,6,1,0
Egypt,2017.0,0.56523257,73845751.0,10.66,7.18,7.74,13.93,12.93,138.09,0.72,30.851545454545885,7.551363636363931,27.82509090909116,25.730090909089995,22.972363636363752,43.73,6,1,0
Egypt,2018.0,0.865008479,125216606.0,12.68,6.92,6.71,14.46,14.9,207.7,0.48,25.69,5.07,23.01,21.02,24.67,44.42,6,1,0
Egypt,2019.0,2.340478517,323853847.0,13.6,6.06,6.45,16.5,15.51,200.82,0.5,26.46,5.01,23.19,22.26,23.67,44.22,6,1,0
Egypt,2020.0,1.2552349417999835,350304530.0,13.01,5.57,6.23,17.96,16.04,193.89,0.52,29.54,5.49,25.5,23.53,22.41,45.84,6,1,0
Egypt,2021.0,1.3090566304636297,245021120.95454788,13.65,5.53,6.23,18.08,16.05,199.74,0.5,30.1,5.97,26.53,24.91,19.99,46.21,6,1,0
El Salvador,2009.0,6.469407478,178006148.0,17.37672727272684,3.7502727272727157,3.1063636363636533,21.307272727272903,41.33799999999974,224.5303636363642,0.663363636363627,54.33988095238078,6.405595238095202,47.4028571428571,34.96690476190474,37.271428571428714,0.3707142857128929,2,0,0
El Salvador,2010.0,7.323011419,235605826.0,16.245636363636095,3.537636363636352,2.9363636363636374,19.62090909090921,38.15672727272704,209.53472727273038,0.6069090909090846,53.48107142857134,7.012142857142862,47.02178571428567,34.91285714285712,36.299642857143,4.5185714285707945,2,0,0
El Salvador,2011.0,6.635779953,238653934.0,9.49,4.93,5.62,20.3,17.8,95.26,1.05,52.6222619047619,7.6186904761905225,46.64071428571424,34.85880952380951,35.32785714285728,2.2317857142861612,2,0,0
El Salvador,2012.0,6.007837882,225446747.0,11.14,4.68,5.66,21.39,17.66,120.26,0.83,51.76345238095223,8.225238095237955,46.25964285714281,34.80476190476189,34.35607142857157,0.5035714285713766,2,0,0
El Salvador,2013.0,5.655348284,227689954.0,12.852363636363407,2.8997272727272616,2.4263636363636465,14.56181818181858,28.612909090908943,164.54781818182164,0.43754545454544314,50.90464285714279,8.831785714285616,45.87857142857138,34.75071428571427,33.38428571428585,3.528214285712238,2,0,0
El Salvador,2014.0,5.652586069,226164846.0,42.41,3.51,1.0,28.48,100.0,596.27,0.17,53.05,10.31,50.59,35.91,24.13,9.142857142855064,2,0,0
El Salvador,2015.0,4.982968822,209056904.0,25.44,5.3,1.66,18.88,60.3,336.09,0.3,50.64,10.59,44.45,36.33,28.67,23.94,2,0,0
El Salvador,2016.0,5.373189235,223937030.0,9.459090909090719,2.261818181818171,1.9163636363636556,9.502727272727498,19.069090909090846,119.56090909090926,0.26818181818181586,42.56,9.76,38.38,28.83,43.15,5.405714285716385,2,0,0
El Salvador,2017.0,5.736899848,251219313.0,8.32799999999952,2.0491818181818076,1.7463636363636397,7.816363636363803,15.887818181818147,104.56527272727544,0.21172727272727343,45.95,9.38,41.17,35.15,29.7,10.641428571430879,2,0,0
El Salvador,2018.0,6.127901676,277848371.0,7.196909090908775,1.836545454545444,1.5763636363636806,6.130000000000109,12.706545454545449,89.56963636363798,0.1552727272727168,47.87,11.45,46.79,36.16,30.92,15.223142857143102,2,0,0
El Salvador,2019.0,5.119151008,230311113.0,6.065818181818031,1.6239090909090805,1.4063636363636647,4.443636363636415,9.52527272727275,74.57400000000052,0.09881818181817437,46.11,14.19,45.57,35.55,30.09,21.112857142858047,2,0,0
El Salvador,2020.0,6.386698736,235841503.0,4.934727272726832,1.411272727272717,1.2363636363636488,2.7572727272727207,6.344000000000051,59.5783636363667,0.04236363636363194,45.57,13.48,43.67,34.8,24.71,8.673999999999978,2,0,0
El Salvador,2021.0,5.338387631954561,251877117.939394,15.57,6.46,7.14,15.48,14.0,167.29,0.6,44.57,13.33,42.69,33.33,20.72,28.29,2,0,0
Estonia,2009.0,10.36109982,671662055.0,14.08,2.5,1.87,40.03,53.57,141.33,0.71,68.86999999999989,16.471909090909094,56.75045454545443,55.86463636363635,51.234545454545696,74.46773809523819,1,0,0
Estonia,2010.0,15.7345931,1253040823.0,14.08,2.5,1.86,40.03,53.84,141.33,0.71,67.34181818181787,16.367090909090933,55.13909090909101,55.483454545454606,52.99454545454546,74.2303571428572,1,0,0
Estonia,2011.0,22.22682684,2547547548.0,10.5,2.9,3.03,34.47,33.04,105.4,0.95,59.23,16.63,44.32,58.59,68.92,73.99297619047627,1,0,0
Estonia,2012.0,20.56775059,2356422334.0,10.27,3.81,4.35,26.22,22.99,103.12,0.97,66.91,15.1,51.28,58.73,47.77,73.75559523809528,1,0,0
Estonia,2013.0,20.67587967,2546304376.0,9.26,4.46,4.5,22.43,22.22,61.62,1.62,70.75,16.8,60.94,53.36,53.09,73.51821428571435,1,0,0
Estonia,2014.0,23.65193178,2708974360.0,10.19,4.77,5.31,20.95,18.82,69.39,1.44,67.33,18.07,58.64,54.83,48.67,76.34,1,0,0
Estonia,2015.0,22.71316488,2053273080.0,11.65,4.21,4.35,23.76,22.98,78.12,1.28,61.2,16.17,48.98,51.51,51.44,73.08,1,0,0
Estonia,2016.0,21.89272502,2106427460.0,11.13,3.94,3.96,25.41,25.28,71.06,1.41,48.94,13.5,38.5,44.13,77.42,69.91,1,0,0
Estonia,2017.0,17.93921238,1844023020.0,10.54,4.11,3.95,24.33,25.3,68.75,1.45,49.5,13.98,36.74,46.76,68.48,71.3,1,0,0
Estonia,2018.0,23.932884614722298,1909128745.0,9.24,4.15,4.42,24.09,22.62,58.1,1.72,57.65,15.81,43.8,56.8,74.82,71.35,1,0,0
Estonia,2019.0,24.813613002555485,1735679562.0,9.31,4.19,4.32,23.88,23.16,59.98,1.67,51.01,15.38,37.06,51.24,75.97,72.12,1,0,0
Estonia,2020.0,25.6943413903889,2152728457.0,9.06,4.02,4.12,24.9,24.26,57.2,1.75,50.93,15.41,36.57,52.94,71.3,72.67,1,0,0
Estonia,2021.0,26.575069778222314,2254734746.8333282,9.11,3.92,4.04,25.54,24.76,57.95,1.73,56.45,16.27,43.35,56.27,61.22,72.83,1,0,0
Ethiopia,2009.0,5.43459777,6989320.0,32.905809523808784,30.040285714286256,20.40542857142873,2.555809523809785,3.44552380952382,349.7560000000012,0.6655238095238118,62.572444444444045,27.510222222222183,73.92022222222295,35.49622222222206,19.4079999999999,0.3707142857128929,6,1,1
Ethiopia,2010.0,4.909817183,9180497.0,29.902666666665937,27.25799999999981,18.60199999999986,3.3926666666668552,4.634666666666817,322.48800000000483,0.6446666666666658,60.48727777777731,26.370888888888658,69.6308888888907,33.62988888888913,18.511166666666668,4.5185714285707945,6,1,1
Ethiopia,2011.0,2.239753308,5739492.0,43.75,28.64,19.09,3.49,5.24,472.36,0.21,58.40211111111057,25.231555555555133,65.34155555555662,31.76355555555574,17.614333333333207,2.2317857142861612,6,1,1
Ethiopia,2012.0,3.448878167,8248204.0,7.19,15.65,12.65,6.39,7.9,83.28,1.2,56.316944444443834,24.092222222222063,61.052222222222554,29.897222222222354,16.717499999999973,0.5035714285713766,6,1,1
Ethiopia,2013.0,1.851465453,5601191.0,14.47,22.69,12.89,4.41,7.76,179.27,0.56,59.86,24.26,62.51,26.1,11.48,3.528214285712238,6,1,1
Ethiopia,2014.0,9.129798841,24227832.0,18.57,12.83,11.76,7.79,8.51,237.63,0.42,55.46,21.78,55.43,28.24,11.95,9.142857142855064,6,1,1
Ethiopia,2015.0,6.194386046,15626131.0,15.37,11.96,7.67,8.36,13.04,174.95,0.57,51.47,16.88,50.27,24.76,15.85,23.94,6,1,1
Ethiopia,2016.0,6.825015141,10502625.0,17.0,13.35,9.68,7.49,10.33,214.81,0.47,44.27,21.3,38.42,24.34,20.74,5.405714285716385,6,1,1
Ethiopia,2017.0,5.83079826,7925746.0,8.880666666666002,7.782000000000153,5.9780000000000655,9.250666666666802,12.958666666666886,131.612000000001,0.49866666666666504,45.72,20.83,36.9,23.9,16.66,10.641428571430879,6,1,1
Ethiopia,2018.0,13.64514974,9903646.0,5.877523809523154,4.999714285714617,4.174571428571198,10.087523809523873,14.147809523809428,104.3440000000046,0.4778095238095261,47.55,24.02,39.15,20.21,14.98,15.223142857143102,6,1,1
Ethiopia,2019.0,9.910399372866777,13128527.200000048,2.8743809523803066,2.217428571429082,2.371142857142786,10.92438095238117,15.336952380952425,77.07600000000093,0.4569523809523801,41.720777777777585,16.116888888888752,31.026888888889516,16.8328888888891,10.439666666666653,21.112857142858047,6,1,1
Ethiopia,2020.0,10.63029635140606,13625628.800000072,0.0,0.0,0.5677142857143735,11.761238095238241,16.526095238095422,49.80800000000454,0.4360952380952412,54.39,20.9,36.3,19.37,8.34,8.673999999999978,6,1,1
Ethiopia,2021.0,11.350193329945569,14122730.399999976,0.0,0.0,0.0,12.598095238095311,17.715238095237964,22.540000000000873,0.4152380952380952,54.3,15.59,37.47,18.17,10.1,28.29,6,1,1
Fiji,2009.0,5.06710109,5167974.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,25.00152380952386,14.965142857142894,27.73742857142861,15.18809523809523,36.63628571428558,0.3707142857128929,5,1,0
Fiji,2010.0,4.191650185,5152322.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,26.64838095238065,15.178285714285721,29.560857142857003,16.779523809524107,35.8445714285715,4.5185714285707945,5,1,0
Fiji,2011.0,4.333377447,5386999.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,28.29523809523789,15.391428571428605,31.384285714285852,18.37095238095253,35.05285714285719,2.2317857142861612,5,1,0
Fiji,2012.0,2.38863545,2769706.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,29.942095238095135,15.604571428571433,33.207714285714246,19.962380952380954,34.261142857142886,0.5035714285713766,5,1,0
Fiji,2013.0,2.375210821,2715493.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,31.588952380952378,15.817714285714317,35.03114285714264,21.553809523809832,33.46942857142858,3.528214285712238,5,1,0
Fiji,2014.0,2.58623733,3352286.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,33.23580952380962,16.030857142857144,36.85457142857149,23.145238095238255,32.67771428571427,9.142857142855064,5,1,0
Fiji,2015.0,2.057699716,2259048.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,34.88266666666641,16.244000000000028,38.677999999999884,24.73666666666668,31.885999999999967,23.94,5,1,0
Fiji,2016.0,2.70766422,3238852.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,43.82,15.49,49.54,34.12,42.37,5.405714285716385,5,1,0
Fiji,2017.0,3.528577302,4089667.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,53.11,27.43,57.09,36.84,33.67,10.641428571430879,5,1,0
Fiji,2018.0,3.809490622,4660337.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,39.82323809523814,16.883428571428567,44.14828571428552,29.510952380952403,29.51085714285705,15.223142857143102,5,1,0
Fiji,2019.0,22.0013002,61615525.0,4.78,15.47,16.84,6.46,5.94,48.02,2.08,50.93,22.7,57.63,36.46,35.44,21.112857142858047,5,1,0
Fiji,2020.0,9.42509512380002,24229455.327272415,4.78,15.47,16.84,6.46,5.94,48.02,2.08,47.48,18.55,52.67,35.87,33.17,8.673999999999978,5,1,0
Fiji,2021.0,10.1618996992363,26746361.381817818,4.78,15.47,16.84,6.46,5.94,48.02,2.08,48.54,17.77,53.43,38.55,30.04,28.29,5,1,0
Finland,2009.0,18.01762555,8742550406.0,8.22,3.11,3.97,32.14,25.21,50.35303030303021,2.0228787878787884,112.08878787878712,44.986969696969936,103.83196969697019,104.52136363636328,105.72818181818182,65.04273809523806,1,1,0
Finland,2010.0,13.14800184,7053018058.0,6.22,3.28,4.26,30.52,23.48,42.33,2.36,111.13,50.67,100.2,108.14,106.55,66.0428571428572,1,1,0
Finland,2011.0,11.07697248,6422505575.0,7.85,3.31,3.92,30.25,25.5,49.65,2.01,98.65,39.83,89.69,88.15,109.81,67.04297619047611,1,1,0
Finland,2012.0,10.47575753,5473606478.0,8.77,3.36,3.81,29.77,26.24,55.84,1.79,99.69,36.47,82.32,96.9,98.14,68.04309523809525,1,1,0
Finland,2013.0,9.024160634,4694300378.0,9.38,3.32,4.04,30.11,24.77,59.61,1.68,106.99,40.37,101.29,100.24,94.06,69.04321428571438,1,1,0
Finland,2014.0,10.05239746,5102703824.0,7.83,3.61,4.4,27.68,22.72,49.2,2.03,103.28,35.32,100.4,103.17,97.9,68.69,1,1,0
Finland,2015.0,10.18445398,4250977309.0,7.01,3.86,5.0,25.93,20.01,43.52,2.3,89.68,29.87,84.3,92.38,101.17,69.37,1,1,0
Finland,2016.0,10.05228491,3966656486.0,7.73,3.72,4.54,26.89,22.01,46.48,2.15,75.25,26.98,66.59,76.85,132.93,74.36,1,1,0
Finland,2017.0,9.656853847,4405114576.0,7.6,3.74,4.6,26.72,21.76,44.51,2.25,73.06,26.95,61.47,76.43,114.97,74.85,1,1,0
Finland,2018.0,9.017583109,4515414673.0,7.49,3.75,4.56,26.69,21.92,43.31,2.31,81.7,29.72,68.78,86.89,119.42,75.4,1,1,0
Finland,2019.0,9.214541081,4563213733.0,7.98,3.48,4.37,28.75,22.9,46.1,2.17,72.82,26.14,60.02,77.91,112.3,73.49,1,1,0
Finland,2020.0,9.99874684,4425053475.0,8.35,3.3,4.28,30.34,23.37,48.1,2.08,70.29,26.16,56.52,76.81,99.93,75.79,1,1,0
Finland,2021.0,7.669737045121224,3218817326.8031006,8.64,3.05,4.06,32.81,24.63,49.53,2.02,77.46,28.04,65.6,81.22,89.05,76.4,1,1,0
France,2009.0,24.3619292,88872522741.0,11.75,3.08,3.95,32.44,25.32,93.05,1.07,120.92,77.74,115.38,118.28,45.46,83.81833333333338,1,0,0
France,2010.0,26.59523889,106441000000.0,12.68,2.86,3.24,35.0,30.89,100.44,1.0,123.49,67.23,101.0,132.86,70.52,83.41750000000002,1,0,0
France,2011.0,25.32214926,112914000000.0,11.88,2.96,3.24,33.73,30.86,88.88,1.13,101.17,42.7,83.38,96.59,80.84,83.01666666666665,1,0,0
France,2012.0,26.86989443,114947000000.0,10.59,2.89,3.16,34.54,31.66,77.98,1.28,98.19,35.91,82.96,94.92,92.68,82.6158333333334,1,0,0
France,2013.0,27.2947157,119315000000.0,8.38,3.44,4.04,29.1,24.75,60.9,1.64,103.24,37.99,97.75,100.45,98.11,82.21500000000003,1,0,0
France,2014.0,27.62024131,121376000000.0,10.32,2.83,3.91,35.33,25.61,73.05,1.37,100.21,36.86,100.19,98.7,92.29,82.28,1,0,0
France,2015.0,28.33858302,110206000000.0,9.7,3.18,3.92,31.44,25.48,66.73,1.5,88.37,31.13,85.3,91.06,92.62,82.58,1,0,0
France,2016.0,28.05637429,109317000000.0,11.93,2.64,3.19,37.89,31.36,78.5,1.27,75.3,26.22,69.62,73.48,118.51,82.25,1,0,0
France,2017.0,26.13545185,109359000000.0,11.58,3.0,3.67,33.29,27.22,73.86,1.35,74.89,24.83,69.54,72.89,87.29,78.62,1,0,0
France,2018.0,25.96983302,117814000000.0,9.93,3.2,3.66,31.29,27.36,60.78,1.65,83.86,28.62,78.06,81.87,101.21,78.03,1,0,0
France,2019.0,26.99241184,120897000000.0,12.85,2.55,3.13,39.18,31.91,76.33,1.31,74.85,26.25,68.31,75.37,91.55,78.55,1,0,0
France,2020.0,27.587394320727242,87649838585.0,13.04,2.44,3.02,41.0,33.08,76.69,1.3,74.14,25.39,67.9,72.54,80.36,79.99,1,0,0
France,2021.0,27.737462725545413,111785934829.07587,13.48,2.33,2.71,42.98,36.86,78.45,1.27,80.62,27.79,77.46,75.48,74.06,80.99,1,0,0
Georgia,2009.0,4.120193091,14814975.0,29.969636363636255,4.941090909090917,2.8834545454545832,26.66509090909085,43.444000000000415,441.1838181818166,0.26363636363635834,61.56363636363585,17.42672727272725,47.87236363636475,54.90345454545513,28.19527272727271,0.0,0,0,0
Georgia,2010.0,2.332453643,14266474.0,28.38315151515144,5.149878787878777,3.3593939393939536,25.42187878787854,40.47933333333367,415.43624242424266,0.2931515151515143,58.24448484848472,16.619030303030286,45.456848484849615,52.070060606060906,28.312969696969702,0.0,0,0,0
Georgia,2011.0,1.50732975,12154187.0,26.796666666666624,5.358666666666636,3.835333333333324,24.178666666666686,37.514666666666926,389.68866666666145,0.3226666666666631,54.92533333333358,15.811333333333323,43.04133333333448,49.23666666666668,28.430666666666667,0.0,0,0,0
Georgia,2012.0,2.493542178,20048798.0,10.43,7.44,6.91,13.45,14.47,174.11,0.57,56.07,15.34,40.93,49.09,29.38,3.9592857142852154,0,0,0
Georgia,2013.0,2.538402644,21318338.0,40.64,2.35,2.01,42.51,49.87,571.3,0.18,53.8,17.09,45.54,47.48,28.56,8.512500000000728,0,0,0
Georgia,2014.0,4.103700089,35254744.0,32.31,5.32,1.79,18.8,55.85,450.31,0.22,46.22,12.6,37.0,41.36,23.48,13.06571428571442,0,0,0
Georgia,2015.0,5.728468709,35750560.0,15.17,6.78,6.6,14.76,15.16,208.57,0.48,39.56,11.94,31.82,37.93,26.21,62.59,0,0,0
Georgia,2016.0,3.644104155,18513659.0,16.32,7.78,9.01,12.85,11.09,224.74,0.44,28.71,10.64,24.61,26.9,30.88,22.172142857143626,0,0,0
Georgia,2017.0,3.231528085,23140934.0,12.35,7.63,7.45,13.1,13.43,158.43,0.63,27.37,8.57,22.26,26.65,33.03,26.72535714285732,0,0,0
Georgia,2018.0,3.334938863,26947948.0,12.45,7.2,7.62,13.9,13.13,154.58,0.65,29.66,9.76,24.59,29.15,35.5,31.278571428571013,0,0,0
Georgia,2019.0,2.567375095,19350658.0,12.67,6.63,7.25,15.08,13.79,164.7,0.61,28.78,8.53,23.39,27.09,33.19,51.29,0,0,0
Georgia,2020.0,3.6134379869454563,14030856.0,14.21,7.63,8.51,13.11,11.75,196.1,0.51,28.48,9.8,23.05,26.66,24.88,51.24,0,0,0
Georgia,2021.0,3.6762528589818118,24668233.636363626,14.16,6.31,7.38,15.85,13.55,177.93,0.56,28.05,9.42,24.37,24.22,25.67,53.83,0,0,0
Germany,2009.0,16.84564932,159208000000.0,3.76,4.15,3.97,24.11,25.21,29.75,3.36,109.85,39.96,92.6,89.25,74.0,77.84880952380945,1,0,0
Germany,2010.0,16.97450795,180523000000.0,4.32,4.54,4.14,22.02,24.18,30.74,3.25,105.53,38.37,93.6,85.34,106.83,77.5182142857143,1,0,0
Germany,2011.0,16.41513595,203237000000.0,5.09,4.26,4.92,23.5,20.32,36.93,2.71,87.19,32.6,75.29,70.1,118.49,77.18761904761902,1,0,0
Germany,2012.0,17.33249078,204071000000.0,5.21,4.24,4.87,23.57,20.55,38.36,2.61,88.55,28.94,72.15,76.2,114.37,76.85702380952375,1,0,0
Germany,2013.0,17.36616268,210130000000.0,4.78,5.0,5.55,20.0,18.01,34.73,2.88,91.64,33.24,80.74,79.68,117.58,76.52642857142848,1,0,0
Germany,2014.0,17.26047692,216297000000.0,5.6,4.51,4.78,22.17,20.91,37.98,2.63,87.14,30.29,77.86,77.83,112.28,75.26,1,0,0
Germany,2015.0,17.85405921,199797000000.0,6.61,4.01,4.45,24.93,22.45,44.27,2.26,76.27,27.16,64.85,72.46,111.84,75.61,1,0,0
Germany,2016.0,18.17252869,206134000000.0,7.13,3.82,4.07,26.18,24.54,45.62,2.19,65.54,24.01,53.12,60.68,147.61,75.85,1,0,0
Germany,2017.0,15.84895846,195752000000.0,7.46,3.75,4.09,26.68,24.47,45.91,2.18,65.5,25.35,50.09,62.62,124.88,76.74,1,0,0
Germany,2018.0,15.77146205,210082000000.0,8.05,3.57,3.9,28.04,25.61,48.33,2.07,74.35,29.06,58.87,71.21,125.01,75.44,1,0,0
Germany,2019.0,16.42632709,208678000000.0,9.02,3.34,3.58,29.94,27.95,54.17,1.85,67.62,26.85,54.27,63.56,116.2,74.32,1,0,0
Germany,2020.0,15.50305849,180664000000.0,9.38,3.22,3.54,31.01,28.25,56.33,1.78,65.26,27.06,49.23,61.58,102.36,73.32,1,0,0
Germany,2021.0,16.163943311666657,208500242424.24268,9.12,3.24,3.53,30.91,28.34,54.68,1.83,70.62,29.64,54.69,65.0,93.72,73.77,1,0,0
Ghana,2009.0,4.859611573133336,58212147.79999995,9.988000000000284,5.817000000000007,0.0,15.572000000000116,24.33600000000024,265.875,0.24199999999999733,94.23940476190546,78.56321428571391,98.33916666666664,84.18000000000029,15.330952380952382,0.3707142857128929,6,1,0
Ghana,2010.0,2.425957839,9246468.0,12.712000000000444,6.607999999999947,0.7319999999999709,14.573000000000093,21.628999999999905,330.6600000000035,0.22799999999999798,89.76285714285768,73.69107142857138,93.20499999999993,79.26749999999993,15.391428571428577,4.5185714285707945,6,1,0
Ghana,2011.0,1.700740354,23761633.0,15.436000000000604,7.398999999999887,3.206000000000131,13.57400000000007,18.92199999999957,395.445000000007,0.21399999999999864,85.2863095238099,68.81892857142884,88.07083333333321,74.35500000000138,15.451904761904757,2.2317857142861612,6,1,0
Ghana,2012.0,7.784491747,76336097.0,18.159999999999854,8.190000000000055,5.6799999999993815,12.575000000000045,16.215000000000146,460.2300000000105,0.1999999999999993,80.80976190476213,63.94678571428449,82.9366666666665,69.44250000000102,15.512380952380951,0.5035714285713766,6,1,0
Ghana,2013.0,5.118657488,62421497.0,22.92,7.72,6.29,12.96,15.9,577.01,0.17,76.33321428571435,59.07464285714195,77.80249999999978,64.53000000000065,15.572857142857146,3.528214285712238,6,1,0
Ghana,2014.0,10.11930543,144096432.0,20.41,11.56,13.25,8.65,7.54,503.91,0.2,64.56,40.77,70.5,57.75,15.13,9.142857142855064,6,1,0
Ghana,2015.0,7.585437456,89425067.0,26.62,10.77,13.45,9.28,7.44,670.38,0.15,71.83,54.15,73.39,59.13,14.17,23.94,6,1,0
Ghana,2016.0,2.297897876,21056625.0,29.93,10.62,14.47,9.42,6.91,737.47,0.14,63.44,53.34,59.32,51.88,18.44,5.405714285716385,6,1,0
Ghana,2017.0,4.465476271,41531749.0,31.779999999999745,12.144999999999982,18.049999999999272,7.580000000000155,2.680000000000291,784.1549999999988,0.129999999999999,60.48,46.73,56.35,43.38,14.52,10.641428571430879,6,1,0
Ghana,2018.0,8.302212282,50006668.0,34.503999999999905,12.935999999999922,20.523999999999432,6.581000000000131,0.0,848.9400000000023,0.11599999999999966,59.79,32.79,54.89,37.39,15.95,15.223142857143102,6,1,0
Ghana,2019.0,1.13778738,9928827.0,37.228000000000065,13.726999999999862,22.997999999999593,5.582000000000107,0.0,913.7250000000058,0.10199999999999676,51.13,31.57,44.76,31.74,18.7,21.112857142858047,6,1,0
Ghana,2020.0,5.327981251466667,47350064.79999995,39.952000000000226,14.518000000000029,25.471999999999753,4.583000000000084,0.0,978.5100000000093,0.08799999999999741,37.65,19.41,37.17,26.59,14.66,8.673999999999978,6,1,0
Ghana,2021.0,5.370560313133339,46362602.70909095,42.676000000000386,15.308999999999969,27.945999999999913,3.58400000000006,0.0,1043.2949999999983,0.07399999999999807,40.63,18.44,41.21,31.53,15.19,28.29,6,1,0
Greece,2009.0,12.27124924,1368731589.0,11.92,3.28,2.95,30.51,33.89,110.91,0.9,77.4,36.97,74.5,78.06,38.26,59.332023809523776,1,0,0
